ID,Burn,In_Out,lat,long,elev,aspect,aspect_SW,slope,hl_index,dist,dwd,d2wd,rdnbr,dnbr,herb_cov,shrub_cov,tree_cov,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH,temp,winter_aridity,summer_aridity,PIPO,PSME,ABCO,POTR,PJ
CEROUT039,Cerro_Grande,OUT,35.9555734,-106.2875396,2219,84.2893982,-0.773957395,6.9856901,0.824411,183,3.774274614,0.120147099,817,569,36.5,31.5,0,10.075,21.34375,-1.33125,22.65625,420.8125,250.5625,49.825,92.78125,248.4375,2468.9375,3198.0625,315.0625,225.625,124,289,164.875,25.4375,-30.2,36.7,1049.3125,671.4375,-3738.13125,56.875,5.66202463,2.002118002,-0.176151694,0,0,0,0,0
CEROUT040,Cerro_Grande,OUT,35.95553159,-106.2847115,2202,65.5559998,-0.936329456,5.6491799,0.812631,36,17.98926107,1.210473058,697,554,12.5,17.5,0,10.14375,21.45,-1.3,22.75,414.8125,247.375,50.74375,94.4875,246.1875,2490.5625,3179.8125,323.3125,226.0625,123.875,289.0625,165.1875,24.6875,-30.2,36.8,1055.875,682.25,-3738.13125,56.75,5.887643344,2.019995475,-0.140671238,0,0,0,0,0
CEROUT041,Cerro_Grande,OUT,35.95564842,-106.2618049,2141,352.875,-0.613940839,3.6949999,0.831507,33,82.6565503,5.70739807,668,444,9.5,8,0,10.4375,21.89375,-1.24375,23.1375,388.375,229.3125,54.93125,103.95,238.75,2576.9375,3112,358.1875,225.875,124.375,288.9375,164.5,22.875,-30.1,37.4,1093.625,743.625,-3738.13125,55.3125,6.912120064,1.989899436,0.116573397,0,0,0,0,0
CEROUT050,Cerro_Grande,OUT,35.9548038,-106.2692316,2171,94.3986969,-0.650791485,2.9892399,0.831598,4,80.0024337,8.992259181,713,505,24,14.5,17.5,10.2875,21.69375,-1.275,22.96875,399.9375,235.875,53.00625,100.1,242.5625,2536.375,3144.5625,342.0625,225.5625,124.5,288.6875,164.25,24.125,-30.1,37.1,1077.9375,718.4375,-3738.125,55.8125,6.456815949,1.971536856,0.019247984,0,0,0,0,1
CEROUT055,Cerro_Grande,OUT,35.95366407,-106.2780838,2204,342.5969849,-0.463249399,17.3136005,0.828503,51,46.50360418,2.57087535,849,659,7.5,21.5,0,10.15,21.475,-1.31875,22.78125,413.25,245.5,50.91875,95.23125,246.875,2492.875,3179.6875,324.5,225.625,124.1875,289,164.6875,25,-30.2,36.8,1058.75,687,-3738.13125,56.6875,5.938469511,1.999569075,-0.123998619,0,0,0,0,0
CEROUT058,Cerro_Grande,OUT,35.95344335,-106.2818724,2231,5.7105899,-0.773957263,8.9491901,0.812006,30,32.33184318,1.638852539,919,738,37,32.5,0,10.03125,21.3,-1.35,22.64375,422.625,250.3125,49.50625,92.64375,250.25,2458.8125,3208.625,311.5625,225.125,124.3125,288.6875,164.375,26.25,-30.2,36.6,1047,670.1875,-3738.125,56.875,5.58756705,1.969588529,-0.177608965,0,0,0,0,0
CEROUT059,Cerro_Grande,OUT,35.95344605,-106.2714497,2200,29.7448997,-0.964763906,4.2235999,0.818939,5,88.66425383,7.881495142,796,450,6.5,27.5,0,10.175,21.5,-1.30625,22.84375,409.6875,241.875,51.43125,96.81875,246.3125,2501.75,3173.8125,328.375,225.125,124.625,288.6875,164.1875,25.3125,-30.2,36.9,1065.125,697.4375,-3738.13125,56.25,6.073034195,1.967616423,-0.075814565,0,0,0,0,3
CEROUT064,Cerro_Grande,OUT,35.95296176,-106.2626714,2152,164.3580017,0.490265015,6.3660402,0.861973,6,116.118155,10.15288478,780,557,17,35,0,10.375,21.80625,-1.2625,23.075,392.3125,231.6875,54.25625,102.51875,240.5,2563.625,3123.0625,352.9375,225.8125,124.375,288.9375,164.5625,23.375,-30.1,37.3,1088.5,735,-3738.15,55.625,6.745792277,1.986910898,0.084111008,0,0,0,0,0
CEROUT067,Cerro_Grande,OUT,35.95239402,-106.2796711,2225,113.4990005,-0.366517457,11.3591003,0.838871,7,46.35750041,5.667383301,796,554,52,10.5,0,10.0625,21.34375,-1.34375,22.6875,420.0625,248.75,49.8625,93.39375,249.8125,2467.25,3202.0625,314.9375,225.125,124.375,288.6875,164.3125,26.25,-30.2,36.7,1050.0625,675.625,-3738.125,56.8125,5.682059304,1.971849993,-0.163790159,0,0,0,0,0
CEROUT073,Cerro_Grande,OUT,35.95137471,-106.2669814,2167,123.1110001,-0.20601632,6.2758799,0.84426,1,128.2774052,17.59686573,427,321,10.5,8,0,10.325,21.70625,-1.275,22.9875,398.5625,235.25,53.25625,100.45625,242.25,2542.4375,3140.1875,344.3125,225.625,124.5,288.8125,164.25,24.0625,-30.1,37.2,1079.4375,721.1875,-3738.14375,55.8125,6.51114857,1.979926763,0.028515878,0,0,0,0,0
CEROUT074,Cerro_Grande,OUT,35.95111548,-106.2735855,2259,15.9454002,-0.874157313,9.9231005,0.800402,33,82.20001528,6.596982672,854,551,9,78,0,9.93125,21.175,-1.40625,22.5875,428.25,251.8125,48.6,91.54375,254.4375,2431.5,3234.625,301.6875,223.9375,125.3125,288.4375,163.25,28.125,-30.2,36.5,1039.25,662.75,-3738.1,56.875,5.35280264,1.921475451,-0.203878024,0,0,0,0,0
CEROUT076,Cerro_Grande,OUT,35.95087093,-106.2796244,2230,334.0939941,-0.327118845,10.1396999,0.840907,40,47.85733378,3.205553906,894,706,15.5,20.5,0,10.0375,21.3,-1.3625,22.68125,421.5625,249.5,49.65,93.0125,250.6875,2461.375,3207.5,312.9375,224.875,124.5625,288.6875,164.1875,26.25,-30.2,36.7,1048.9375,673.0625,-3738.1125,56.8125,5.621680551,1.968797988,-0.182575587,0,0,0,0,1
CEROUT082,Cerro_Grande,OUT,35.94938501,-106.2777821,2279,45,-1,0.649019,0.834219,13,63.77851381,4.196281662,760,478,4.5,23,0,9.8375,21.05,-1.43125,22.4875,435.3125,255.8125,47.575,89.55625,257.5625,2405.75,3257.5625,291.625,223.25,125.375,288.375,162.75,29.1875,-30.3,36.4,1029.625,648.6875,-3738.08125,57.1875,5.078666106,1.909823956,-0.248859183,0,0,0,0,0
CEROUT084,Cerro_Grande,OUT,35.94862156,-106.2808964,2256,30.9638004,-0.970142686,12.2481003,0.772071,2,61.98280524,8.826942778,710,472,10.5,34.5,0,9.93125,21.175,-1.4,22.575,429.5625,253.5625,48.4625,90.875,254.4375,2430.4375,3235.1875,301,224.125,124.9375,288.4375,163.5,27.875,-30.2,36.5,1037.1875,659.125,-3738.0875,57.1875,5.317269105,1.944398881,-0.232913222,0,0,0,0,0
CEROUT088,Cerro_Grande,OUT,35.94805958,-106.2769514,2272,146.9759979,0.207501911,10.4916,0.871417,13,48.2401863,3.916150486,676,462,14,34,0,9.875,21.09375,-1.41875,22.50625,433.25,254.6875,47.90625,90.1625,256.625,2414.3125,3250.375,295,223.5,125.375,288.375,162.8125,29,-30.3,36.4,1032.4375,652.75,-3738.08125,57.1875,5.165036889,1.913702914,-0.227900728,0,0,0,0,0
CEROUT099,Cerro_Grande,OUT,35.94720079,-106.2609721,2136,30.9638004,-0.970142686,6.5345998,0.804331,11,36.39240495,4.128987243,715,558,35.5,38,0,10.45,21.90625,-1.23125,23.15625,388.1875,229.3125,55.03125,103.99375,238.4375,2581.625,3108.25,360.1875,226.0625,124.375,288.9375,164.5625,22.9375,-30.1,37.4,1095.1875,745.5625,-3738.15,55.3125,6.949069735,1.995410167,0.10572147,0,0,0,0,0
CEROUT105,Cerro_Grande,OUT,35.94667437,-106.2707092,2195,14.0361996,-0.857492532,7.6677198,0.810673,4,44.29289257,9.802546837,757,563,53,63,0,10.18125,21.55,-1.30625,22.86875,408.5625,241.6875,51.63125,97.0375,246.1875,2507.375,3170.0625,330.75,225.125,124.5625,288.6875,164.1875,25.25,-30.2,37,1067.0625,700.9375,-3738.125,56.1875,6.127450711,1.979970646,-0.08060458,0,0,0,0,0
CEROUT113,Cerro_Grande,OUT,35.94644568,-106.2676123,2187,355.9140015,-0.654925504,12.4405003,0.813831,2,51.08384095,5.982799577,874,605,22.5,47,0,10.2375,21.6,-1.3,22.9,405.5,239.8125,52.10625,98.0125,245.0625,2518.5625,3160.625,335.1875,225.4375,124.5,288.6875,164.25,24.875,-30.2,37,1070.625,706.5625,-3738.13125,56.1875,6.244837993,1.981752251,-0.04900053,0,0,0,0,1
CEROUT128,Cerro_Grande,OUT,35.94545548,-106.2742819,2269,135,-6.13E-17,3.56515,0.846259,14,26.7440195,5.218415326,700,486,60.5,40,0,9.875,21.1,-1.41875,22.55625,431.5,253.375,48.11875,90.675,256.4375,2419.125,3246.9375,297.0625,223.25,125.4375,288.3125,162.6875,29,-30.3,36.5,1035.125,657.4375,-3738.075,56.875,5.221827101,1.911615534,-0.227892738,0,0,0,0,1
CEROUT130,Cerro_Grande,OUT,35.94483482,-106.2775425,2274,18.4349003,-0.894426812,1.16992,0.830742,13,25.84038863,3.160630377,660,466,72.5,12.5,0,9.85625,21.0875,-1.43125,22.50625,433.9375,255.0625,47.80625,89.95,257.4375,2411.5625,3253.5625,294.1875,223.1875,125.4375,288.3125,162.6875,29.1875,-30.3,36.4,1032.25,652.3125,-3738.06875,57.1875,5.138273551,1.913316744,-0.239565409,0,0,0,0,2
CEROUT137,Cerro_Grande,OUT,35.94309577,-106.2875811,2274,358.7269897,-0.691222895,11.1052999,0.815898,49,46.792576,2.908653415,1009,772,2.5,43.5,0,9.84375,21.04375,-1.44375,22.5,436.3125,258,47.475,88.8625,258.125,2406.3125,3258.25,291.9375,223.625,125.3125,288.4375,163.3125,29.0625,-30.3,36.4,1028.25,645.5,-3738.05625,57.1875,5.053047868,1.946716222,-0.300591736,0,0,0,0,0
CEROUT138,Cerro_Grande,OUT,35.94310079,-106.2854304,2289,29.0545998,-0.961523927,9.3659401,0.792397,1,65.11994599,11.0228761,970,774,7.5,93,0,9.775,20.975,-1.48125,22.4375,440.25,259.25,46.9375,88.00625,260.0625,2390.125,3272.9375,285.8125,223.125,125.4375,288.25,162.6875,29.75,-30.3,36.3,1024.5,639.375,-3738.05,57.1875,4.901242272,1.920560092,-0.308689781,0,0,0,0,0
CEROUT142,Cerro_Grande,OUT,35.94213807,-106.2902928,2310,354.2070007,-0.632123985,15.5235004,0.81032,5,48.75559857,6.992357246,862,645,4,42.5,0,9.675,20.83125,-1.5125,22.3375,447.5,263.6875,45.9375,86.05,263.4375,2363.5,3297.125,275.875,222.6875,125.5625,288.0625,162.5,30.875,-30.4,36.1,1016.3125,626.1875,-3738.025,57.6875,4.629636125,1.911785258,-0.355651224,0,0,0,0,0
CEROUT143,Cerro_Grande,OUT,35.94237028,-106.2778576,2258,5.9468598,-0.776561951,20.8381996,0.773384,118,19.01256824,0.842288399,825,501,8.5,32,0,9.93125,21.175,-1.41875,22.59375,429.125,253.125,48.475,91.08125,255.5,2429.75,3237.9375,301.1875,223.625,125.3125,288.4375,163.0625,28.3125,-30.3,36.5,1037.5,660.3125,-3738.06875,56.875,5.317923832,1.940273927,-0.236039503,0,0,0,0,0
CEROUT147,Cerro_Grande,OUT,35.94208135,-106.2804361,2285,185.7109985,0.773961779,5.0353899,0.858873,32,43.40866378,3.623381607,642,456,4.5,11,0,9.8,21,-1.475,22.48125,437.625,257.4375,47.24375,88.825,259.4375,2397.0625,3266.8125,288.6875,223,125.5625,288.1875,162.625,29.75,-30.3,36.3,1028.125,645.8125,-3738.05,57.1875,4.990628395,1.914115464,-0.289340614,1,0,0,0,0
CEROUT149,Cerro_Grande,OUT,35.94179389,-106.2937905,2333,1.50743,-0.725463629,17.3698997,0.795078,1,84.98877262,15.17737172,833,683,5,26,0,9.575,20.70625,-1.5375,22.2375,455,267.1875,44.9625,84.39375,266.8125,2336.375,3321.6875,266.0625,222,125.875,287.8125,161.9375,32.3125,-30.4,36,1009.1875,614.1875,-3738.00625,57.8125,4.372559957,1.88105123,-0.390823908,0,0,0,0,0
CEROUT179,Cerro_Grande,OUT,35.92525241,-106.2691471,2097,16.2201996,-0.876476468,21.7987003,0.737614,36,39.09470212,3.784986711,620,484,16,20,0,10.5625,22.0625,-1.15625,23.23125,384.25,226.3125,55.85,105.9875,233.75,2610.8125,3082.5,372.6875,225.0625,124.6875,288.5,163.9375,22.6875,-30.3,37.7,1112.0625,765.6875,-3738.1125,54.5625,7.249469807,1.969931833,0.145567086,0,0,0,0,0
CEROUT182,Cerro_Grande,OUT,35.92452589,-106.265378,2080,5.3893099,-0.7703943,23.198,0.767396,13,64.5424279,7.506421235,529,449,61.5,32.5,0,10.6375,22.1625,-1.125,23.275,379.125,223,56.8125,108.0125,231.1875,2631.25,3064.75,381.375,225.375,124.6875,288.5625,164,21.9375,-30.3,37.8,1122.625,778.5625,-3738.13125,54.3125,7.483734596,1.963455233,0.221441829,0,0,0,0,0
CEROUT191,Cerro_Grande,OUT,35.92373291,-106.2602003,2051,3.94519,-0.754081639,24.7521,0.76372,8,NA,NA,451,280,39,22.5,0,10.75625,22.3125,-1.05,23.38125,370.6875,217.5625,58.44375,111.5375,226.8125,2665.9375,3035.5,395.5625,225.6875,124.375,288.6875,164.125,21.125,-30.2,38,1137.0625,799.25,-3738.1625,53.8125,7.870348894,1.956757522,0.334031882,0,0,0,0,0
CEROUT195,Cerro_Grande,OUT,35.92280057,-106.2579799,2072,4.3044701,-0.758185209,29.4050999,0.778903,51,50.29795457,3.413645312,673,543,10.5,22.5,0,10.675,22.21875,-1.10625,23.33125,375.1875,221.0625,57.5125,109.2875,229.4375,2644.6875,3053.0625,386.625,225.875,124.375,288.75,164.3125,21.625,-30.2,37.9,1127,785.0625,-3738.1625,54.3125,7.63092815,1.978639701,0.254397285,0,0,0,0,0
CEROUT213,Cerro_Grande,OUT,35.91656421,-106.3050608,2275,52.5946007,-0.991227999,5.1175098,0.810594,18,76.41492025,10.9648074,332,202,8.5,5.5,0,9.86875,21.1125,-1.48125,22.5875,438,258.875,47.325,88.69375,258.75,2415.375,3254.1875,296.4375,223.25,125.375,288.25,163.125,30.1875,-30.4,36.5,1033.5,651.0625,-3737.88125,57.1875,5.112518809,1.94480073,-0.403974795,0,0,0,0,0
CEROUT218,Cerro_Grande,OUT,35.91513167,-106.3074643,2260,149.348999,0.247827619,21.0725994,0.884038,53,37.52553025,2.074819355,827,527,15.5,20,0,9.93125,21.20625,-1.44375,22.66875,434.25,256.875,47.925,89.775,255.9375,2435.0625,3236,303.8125,224,125,288.4375,163.3125,29.375,-30.4,36.6,1038.5,658.625,-3737.8625,56.875,5.294697652,1.957953193,-0.403796227,0,0,0,0,0
CEROUT220,Cerro_Grande,OUT,35.91524692,-106.3034986,2252,113.1989975,-0.371384081,6.4388399,0.837946,10,98.07987917,10.29275739,677,500,3.5,18.5,0,9.95,21.23125,-1.46875,22.7,430.6875,255.5625,48.3625,90.4,256.375,2441.6875,3232.5625,306.625,223.9375,125.0625,288.375,163.3125,28.9375,-30.4,36.6,1041.125,663.6875,-3737.8875,56.8125,5.368120184,1.979693124,-0.376257633,0,0,0,0,0
HAYOUT020,Hayman,OUT,39.18621431,-105.3599051,2428,41.6334991,-0.998274332,10.9187002,0.716878,32,3.171923192,0.144264522,812,444,37.5,13.5,0,7.65,18.92857143,-2.192857143,21.11428571,552.8571429,280.2142857,33.1,71.12857143,357.1428571,1900.357143,3884.857143,134.3571429,175.2142857,154.7857143,267.0714286,112.2142857,68.28571429,-33.7,35.7,959,505.6428571,-4275.185714,49.35714286,0.630118225,0.90240416,-0.366541405,1,0,0,0,0
HAYOUT025,Hayman,OUT,39.18361031,-105.3656347,2566,0,-0.707106781,12.2035999,0.751153,24,39.54652267,3.963312767,877,508,32.5,2.5,0,6.985714286,18.13571429,-2.721428571,20.86428571,588.2142857,282.9285714,29.92857143,67.48571429,404.4285714,1749.142857,4085.428571,99.28571429,170.6428571,157.7142857,264.7857143,107.2142857,92.85714286,-34,34.8,916,459.7857143,-4275.185714,50.35714286,-0.646685149,0.590843063,-0.456637201,4,5,0,1,0
HAYOUT026,Hayman,OUT,39.18029952,-105.3639503,2488,62.9278984,-0.951444633,16.7120991,0.725037,46,2.064475788,0.066827736,921,616,9,34.5,0,7.192857143,18.42857143,-2.592857143,21.00714286,577.5714286,280.4285714,30.87142857,69.21428571,390.7142857,1802.214286,4020,111.3571429,170.9285714,157.2142857,265.0714286,107.8571429,85.57142857,-34.2,35.2,937,481.5,-4275.3,49.35714286,-0.187667896,0.646176947,-0.465021143,0,0,0,0,0
HAYOUT040,Hayman,OUT,39.14883299,-105.3752799,2720,317.0450134,-0.035684639,10.9049997,0.800016,36,65.00288846,4.329378759,864,581,6,32.5,0,5.9,16.83571429,-3.707142857,20.54285714,615.5,285.1428571,26.77142857,62.32142857,497.8571429,1508.642857,4438.928571,58.5,161.9285714,162.8571429,261.2857143,98.14285714,134,-34.8,33.4,825.2142857,396.7142857,-4275.828571,52.35714286,-2.645591832,0.421721564,-0.364793268,2,3,0,0,0
HAYOUT042,Hayman,OUT,39.14873606,-105.3689491,2610,82.7249985,-0.790956645,30.4307995,0.710236,232,0.765637046,0.027591862,896,488,17,5.5,0,6.385714286,17.45,-3.335714286,20.8,590.8571429,281.9285714,28.73571429,65.37857143,459.6428571,1618.142857,4284.357143,75.78571429,164.5714286,161.4285714,262.3571429,101.1428571,111.8571429,-34.8,34.1,866.1428571,431.9285714,-4275.814286,51.07142857,-1.675608833,0.597190466,-0.370399524,0,0,0,0,0
HAYOUT045,Hayman,OUT,39.14528198,-105.3754809,2737,45,-1,10.0847998,0.720778,6,32.7709034,4.124729139,1019,575,14,3,17.5,5.828571429,16.74285714,-3.8,20.54285714,613.7857143,285.0714286,26.69285714,62.03571429,507.2857143,1491.428571,4468.214286,56.28571429,160.8571429,163.6428571,260.7142857,97.14285714,136.2142857,-34.9,33.3,822.2857143,394.9285714,-4275.785714,52.35714286,-2.761534519,0.443319351,-0.348186981,1,7,0,0,0
HAYOUT052,Hayman,OUT,39.15360203,-105.203983,2583,204.4440002,0.936329456,2.77057,0.795797,32,89.62225725,5.443937443,998,548,23.5,8.5,0,7.128571429,18.29285714,-2.607142857,20.89285714,535.0714286,297.8571429,33.27142857,64.79285714,394.6428571,1777.857143,4047.071429,106,175.9285714,154.4285714,266.7857143,112.4285714,67.5,-33.5,34.7,905.2857143,455,-4275.257143,52.07142857,-0.32659203,1.496464663,-0.238930825,0,0,0,8,0
HAYOUT055,Hayman,OUT,39.15286365,-105.20368,2583,299.0549927,0.274714606,7.8531098,0.807058,64,78.49578103,4.008880812,1034,648,12.5,3.5,0,7.135714286,18.29285714,-2.6,20.89285714,534.2857143,297.7142857,33.32857143,64.84285714,394.1428571,1778,4046.428571,106,175.9285714,154.3571429,266.7857143,112.4285714,67.35714286,-33.5,34.7,907.1428571,456.2857143,-4275.257143,52.07142857,-0.308826656,1.500611757,-0.23054877,2,2,0,0,0
HAYOUT065,Hayman,OUT,39.14674289,-105.210004,2564,339.4440002,-0.413803666,3.6949999,0.781153,38,61.32028096,4.153789691,946,648,22,1,0.5,7.185714286,18.34285714,-2.507142857,20.85,526.5,293.3571429,33.96428571,66.03571429,387.4285714,1792.071429,4023.928571,108.5714286,176.2857143,154.5,266.7142857,112.2857143,64.42857143,-33.4,34.8,913.0714286,467.4285714,-4275.228571,51.64285714,-0.139466767,1.494417479,-0.076316951,17,16,0,29,0
HAYOUT068,Hayman,OUT,39.14998428,-105.1469876,2484,8.6955004,-0.805881787,19.0030994,0.71471,158,4.881011077,0.195588843,1179,727,17,4.5,0,7.342857143,18.65714286,-2.464285714,21.11428571,549.5714286,307.9285714,32.80714286,63.93571429,383.5,1837.142857,3983.142857,121.1428571,175.1428571,153.9285714,266.7857143,113,65.71428571,-34.1,35.1,927.7857143,464.0714286,-4275.757143,50.35714286,-0.013512437,1.511754123,-0.651517088,0,0,0,0,0
HAYOUT078,Hayman,OUT,39.13839669,-105.2110553,2574,340.7690125,-0.434744113,10.0797997,0.777231,40,92.00673218,5.761213928,1002,523,6.5,8.5,0,7.178571429,18.30714286,-2.471428571,20.76428571,519.0714286,290.4285714,34.42857143,66.54285714,385,1785.785714,4024.714286,106.4285714,176.5714286,154.3571429,266.6428571,112.4285714,62.71428571,-33.3,34.7,910.6428571,469.8571429,-4275.2,51.92857143,-0.123297718,1.518215225,0.091461431,3,0,0,0,0
HAYOUT079,Hayman,OUT,39.14204307,-105.1557771,2348,247.2489929,0.925547159,7.6677198,0.820871,53,59.72077013,3.479676979,772,452,36,10.5,0,7.657142857,19.05714286,-2.207142857,21.25,536.1428571,300.7857143,34.24285714,66.80714286,361.2857143,1912.928571,3885.785714,139.7142857,174.6428571,154.8571429,266.6428571,111.7142857,58.85714286,-34.1,35.7,961.2142857,503.5714286,-4276.157143,49,0.680894882,1.503341351,-0.567021447,0,0,0,0,0
HAYOUT082,Hayman,OUT,39.13609289,-105.2143229,2523,231.7100067,0.993150258,6.9856901,0.807074,34,85.22844444,5.231434634,882,545,23.5,16,0,7.35,18.51428571,-2.314285714,20.82857143,514.9285714,288.3571429,35.04285714,67.77857143,372.7857143,1824.785714,3973.214286,115.0714286,177,154.2142857,266.9285714,112.7142857,59.42857143,-33.2,35,925.1428571,484.7857143,-4275.357143,51.35714286,0.211891326,1.514996867,0.099451347,4,0,0,0,0
HAYOUT084,Hayman,OUT,39.13934768,-105.1565695,2334,289.7219849,0.427010927,15.5695,0.834795,1,88.94545385,10.08034233,669,449,49.5,6,0,7.642857143,19.05,-2.214285714,21.25,535.3571429,300.7857143,34.27857143,66.82142857,362,1909.928571,3889.285714,139,173.9285714,155.2142857,266.3571429,110.9285714,58.71428571,-34.2,35.7,963,505.5,-4276.185714,48.64285714,0.674711446,1.509474976,-0.555399407,71,19,0,0,0
HAYOUT085,Hayman,OUT,39.13510859,-105.2154538,2540,15.0184002,-0.866185931,9.9231005,0.744039,13,83.61737694,5.684842529,769,462,17.5,29.5,0,7.285714286,18.42142857,-2.364285714,20.79285714,513.7142857,287.8571429,35.00714286,67.6,376.5,1810.928571,3990.142857,111.9285714,177,154.1428571,266.8571429,112.7142857,59.78571429,-33.2,34.9,920.4285714,481.6428571,-4275.314286,51.35714286,0.112410404,1.52204999,0.145598421,65,28,0,54,0
HAYOUT087,Hayman,OUT,39.13927846,-105.1544171,2364,274.3989868,0.650787644,5.65837,0.811134,19,56.11525844,4.386825435,763,458,47,20.5,0,7.571428571,18.95714286,-2.264285714,21.22857143,536.6428571,301.3571429,34.04285714,66.36428571,367.6428571,1892.5,3912.214286,134.7857143,173.8571429,155.2142857,266.2142857,110.9285714,60.28571429,-34.2,35.6,957,499,-4276.1,49.07142857,0.540802904,1.510364339,-0.554301748,0,0,0,0,0
HAYOUT089,Hayman,OUT,39.13605075,-105.1557176,2339,335.5559998,-0.351122699,8.8575697,0.783115,23,62.54984858,6.656381414,620,378,24,3.5,0,7.578571429,18.98571429,-2.25,21.25,534.2142857,300.2857143,34.25,66.71428571,366.4285714,1897.857143,3905.714286,136.2857143,173.0714286,155.7857143,266,110.2142857,59.5,-34.3,35.7,961.7857143,504.9285714,-4276.157143,48.42857143,0.603632863,1.515286161,-0.533512156,0,0,0,0,0
HAYOUT090,Hayman,OUT,39.13587166,-105.1548609,2348,319.3989868,-0.076701397,9.0341797,0.796964,68,41.14641417,2.206157717,993,670,14,31,0,7.557142857,18.95714286,-2.264285714,21.24285714,534.7142857,300.5714286,34.15714286,66.56428571,368.3571429,1892.214286,3913.214286,134.9285714,173,155.8571429,265.9285714,110.1428571,59.78571429,-34.3,35.6,960,502.7857143,-4276.142857,48.64285714,0.560233681,1.515244075,-0.534811489,0,0,0,0,0
HAYOUT091,Hayman,OUT,39.13569146,-105.1479066,2446,237.9949951,0.974389711,12.7730999,0.843354,413,0,0,793,457,35.5,15,0,7.335714286,18.67142857,-2.507142857,21.19285714,539.5,302.7142857,33.4,65.07857143,386.5,1836.928571,3988.785714,121.5,172.5,155.7857143,265.7857143,110,65,-34.4,35.3,938.1428571,480.8571429,-4275.878571,49.35714286,0.102145318,1.52558773,-0.561167584,0,0,0,0,0
HAYOUT094,Hayman,OUT,39.1325983,-105.1566009,2344,318.0130005,-0.052562545,8.0594997,0.793961,4,88.44648451,9.597646662,466,295,25,3.5,0,7.542857143,18.95,-2.314285714,21.24285714,532.1428571,299.3571429,34.28571429,66.76428571,370,1887.214286,3920.214286,133.7857143,172.4285714,156.2142857,265.6428571,109.3571429,59.71428571,-34.4,35.6,960.4285714,505.2142857,-4276.157143,48.35714286,0.55056889,1.522586625,-0.501395813,115,5,0,0,0
HAYOUT098,Hayman,OUT,39.1233867,-105.2507022,2431,13.6959,-0.854421652,27.6905003,0.672543,1,87.62656232,11.90531323,840,550,15,31,0,7.528571429,18.72142857,-2.192857143,20.89285714,493.5714286,278.7857143,36.93571429,70.93571429,361.2142857,1865.714286,3919.142857,124.5,177.9285714,153.8571429,267.6428571,113.6428571,53.35714286,-33.1,35.2,939.2857143,512.4285714,-4275.942857,50.92857143,0.697422225,1.572194697,0.345933391,4,6,0,0,0
HAYOUT100,Hayman,OUT,39.12887383,-105.1519533,2392,313.4930115,0.026298879,12.1506996,0.809763,142,4.638429256,0.159347688,859,662,4,51.5,0,7.378571429,18.75,-2.45,21.21428571,533.7857143,300.1428571,33.87857143,65.90714286,382.7857143,1850.071429,3972,125,171.2142857,156.8571429,265.1428571,108.2857143,62.78571429,-34.5,35.4,948.6428571,493.7857143,-4276.042857,48.92857143,0.261248294,1.532269264,-0.493311153,0,0,0,1,0
HAYOUT101,Hayman,OUT,39.12546257,-105.1748408,2397,0,-0.707106781,23.8076,0.710625,16,67.80877865,4.487910571,1034,659,28.5,19.5,0,7.435714286,18.75,-2.364285714,21.12857143,518.6428571,292.7142857,34.95714286,67.65,376,1857,3954.285714,125.0714286,172.5,156.5714286,265.3571429,109,59.14285714,-34.2,35.4,950.7857143,505.2142857,-4275.985714,49.21428571,0.442897502,1.553779329,-0.211554052,2,1,0,0,0
HAYOUT102,Hayman,OUT,39.11944866,-105.2465585,2463,8.1301003,-0.799999978,6.79074,0.75573,44,86.50081261,5.509428546,981,553,8,18,0,7.4,18.55714286,-2.264285714,20.82857143,493.7142857,279.9285714,36.67857143,70.12857143,368.3571429,1836.928571,3955.571429,117.5714286,177.7142857,154,267.2857143,113.5,54.71428571,-33.1,35,928.2857143,502,-4275.871429,51.28571429,0.470642069,1.59826241,0.388480463,8,6,0,0,0
HAYOUT104,Hayman,OUT,39.11856133,-105.2355313,2511,9.6375399,-0.815507163,13.2563,0.739754,19,138.3089755,8.956057829,1037,670,17,4,2.5,7.285714286,18.41428571,-2.342857143,20.74285714,497.5,281.7142857,36.15,69.07857143,374.4285714,1808.357143,3989,111,177.2142857,154.1428571,266.9285714,112.8571429,56.64285714,-33.1,34.8,919.4285714,490.5714286,-4275.642857,51.42857143,0.225519754,1.590682321,0.400999784,2,0,0,0,0
HAYOUT105,Hayman,OUT,39.12324898,-105.1665291,2373,349.2160034,-0.562314369,9.9790001,0.768892,12,99.33725438,9.277193593,778,526,55.5,3,0,7.385714286,18.77142857,-2.442857143,21.23571429,520.0714286,293.7142857,34.79285714,67.48571429,381.5714286,1855.785714,3964.928571,126,170.7142857,157.2857143,265,107.6428571,60.14285714,-34.6,35.4,953.2857143,507.2857143,-4276.157143,48.35714286,0.415657861,1.56433331,-0.316439638,7,0,0,0,0
